date,open,high,low,close,volume,close_weight,middle,ema_25,wma_50,wma_100,wma_200,macd,macds,macdh,mfi
1597664.7,11897.64,11920.0,11880.04,11908.65,924.705025,11904.335,11901.5825,11863.688582200853,11852.195231372549,11847.512912871296,11847.084457711446,14.566081517432394,10.822031964528163,3.7440495529042312,58.477280531186096
1597665.6,11908.67,11915.52,11859.92,11882.95,919.285351,11885.335000000001,11891.765,11865.170229723864,11853.630815686274,11848.431621782189,11847.422390547266,13.917548593766696,11.44113529037587,2.476413303390826,55.454747003235546
1597666.5,11882.95,11896.55,11873.25,11887.3,536.153959,11886.099999999999,11885.0125,11866.872519745106,11855.238705882351,11849.413112871298,11847.805044776122,13.597842757917533,11.872476783884203,1.7253659740333305,48.84841241698895
1597667.4,11887.3,11904.54,11887.22,11898.35,710.071418,11897.115000000002,11894.3525,11869.293864380097,11857.298517647057,11850.590768316843,11848.298022885574,14.073881288146367,12.312757684736635,1.7611236034097324,50.152726432170105
1597668.3,11898.35,11918.0,11880.0,11880.9,811.330291,11889.95,11894.3125,11870.186644043166,11858.635294117645,11851.400792079217,11848.616557213933,12.894437045011728,12.429093556791653,0.4653434882200749,48.85864335808791
1597669.2,11880.9,11904.95,11875.0,11900.52,582.114947,11895.247500000001,11890.3425,11872.519979116769,11860.71345098039,11852.573538613871,11849.129586567165,13.38855409617463,12.620985664668249,0.7675684315063815,55.21810257602509
1597670.1,11901.4,12197.99,11780.0,11931.19,7630.729448,11960.092499999999,11952.645,11877.033057646247,11863.961019607841,11854.318613861396,11849.947205472638,16.06971641151722,13.310731814038043,2.758984597479177,78.96660860171903
1597671.0,11931.15,12096.0,11925.84,12087.71,2979.405917,12049.314999999999,12010.175000000001,11893.238976288843,11873.279270588233,11859.119186138625,11852.319841293533,30.473137411723656,16.743212933575165,13.72992447814849,81.92992528093504
1597671.9,12088.62,12146.48,12053.36,12119.5,2664.569732,12109.71,12101.99,11910.643670420472,11883.636156862742,11864.485679207932,11854.997606965175,43.94655115933165,22.183880578726463,21.762670580605185,83.75591222227511
1597672.8,12119.5,12193.55,12119.48,12140.33,3123.114648,12148.4225,12143.215,11928.311849618896,11894.567152941172,11870.19558019803,11857.868881094528,55.663481575156766,28.879800778012523,26.783680797144243,88.08638482815874
1597673.7,12140.33,12185.99,12091.08,12122.01,1972.735118,12130.2725,12134.8525,11943.211707340519,11904.527654901956,11875.474475247536,11860.542427860695,62.74764664082977,35.65336995057597,27.0942766902538,82.68666285497913
1597674.6,12121.86,12167.0,12120.82,12160.63,1420.581316,12152.27,12142.5775,11959.936191391249,11915.78432941176,11881.453598019812,11863.584097014926,70.66364324053575,42.65542460856793,28.00821863196782,83.37629619680494
1597675.5,12160.62,12167.58,12132.09,12165.1,906.605242,12157.467499999999,12156.3475,11975.718022822692,11926.94789803921,11887.44654059407,11866.651085572139,76.41693239141023,49.40772616513639,27.00920622627384,83.5305028643866
1597676.4,12165.1,12185.1,12142.59,12159.23,1060.282454,12161.5375,12163.005,11989.834328759407,11937.594917647053,11893.254586138624,11869.638981094526,79.58538477581169,55.44325788727145,24.14212688854024,83.88956425066286
1597677.3,12159.26,12182.48,12129.87,12181.74,813.45612,12168.9575,12163.3375,12004.596303470222,11948.877372549012,11899.443803960407,11872.83181243781,82.95650405389642,60.945907120596445,22.01059693329998,83.83268324020253
1597678.2,12181.97,12356.15,12181.97,12350.67,4850.818888,12309.865,12267.69,12031.217357049436,11966.532399999993,11908.903538613873,11877.685584079602,98.12821854180947,68.38236940483905,29.74584913697042,89.00626763034899
1597679.1,12351.21,12455.0,12331.55,12421.55,3961.741627,12407.412499999999,12389.8275,12061.24294496871,11986.569333333326,11919.656863366348,11883.215425373133,114.55086415436926,77.6160683547451,36.93479579962417,91.73237962444863
1597680.0,12421.84,12468.0,12286.0,12371.05,2693.652676,12374.025,12386.7225,12085.074256894193,12004.179976470581,11929.288740594071,11888.211508955223,122.08369631059941,86.50959394591595,35.574102364683455,84.477376660391
1597680.9,12371.05,12374.54,12331.55,12373.0,1500.834302,12363.0225,12362.535,12107.222390979256,12021.466384313719,11938.84998217823,11893.19868606965,126.74977624712483,94.55763040615773,32.1921458409671,82.76850040432416
1597681.8,12373.0,12373.01,12307.0,12354.82,1531.300518,12347.4125,12351.9575,12126.268360903929,12037.625505882344,11947.945231683181,11897.977499004974,127.51083857634512,101.14827204019521,26.362566536149913,79.04283034602413
1597682.7,12354.82,12364.14,12327.34,12363.36,1128.6113,12354.55,12352.414999999999,12144.506179295935,12053.69909019607,11957.106768316844,11902.815237810944,127.33525107272726,106.38566784670162,20.949583226025638,74.71262298602022
1597683.6,12363.36,12398.0,12350.47,12369.38,1070.022923,12371.807499999999,12370.3025,12161.80416550394,12069.584486274502,11966.287819801992,11907.685132338307,126.22679646365032,110.35389357009136,15.872902893558958,73.08725833629425
1597684.5,12369.41,12410.0,12315.0,12347.88,1260.337823,12355.189999999999,12360.572499999998,12176.117691234405,12084.189380392148,11974.945825742587,11912.313277611938,122.20476739427431,112.72406833492795,9.480699059346364,67.10275072354654
1597685.4,12348.59,12393.43,12327.46,12379.99,757.835426,12370.217499999999,12362.3675,12191.800176524066,12099.631137254893,11984.145043564367,11917.236632338307,120.22243957759201,114.22374258346076,5.998696994131251,64.03752336794362
1597686.3,12379.98,12392.95,12354.04,12365.06,664.698389,12369.2775,12373.0075,12205.127855252984,12114.055701960777,11992.948358415853,11921.986068159202,116.10828029583172,114.60065012593495,1.5076301698967711,70.3211312748389
1597687.2,12365.42,12386.85,12338.84,12362.9,810.15783,12362.872500000001,12363.5025,12217.264174079677,12127.974298039207,12001.609827722785,11926.688485572138,111.38945715148111,113.95841153104418,-2.568954379563067,66.03362201796176
1597688.1,12361.24,12373.59,12330.0,12334.14,872.073981,12342.967499999999,12349.742499999998,12226.254622227394,12140.337639215677,12009.598841584171,11931.079962189053,104.12873295403733,111.9924758156428,-7.863742861605473,62.20547235432649
1597689.0,12334.13,12349.0,12329.99,12336.56,558.747106,12338.0275,12337.419999999998,12234.739651286825,12152.376956862736,12017.536396039617,11935.470154228855,97.44652758049597,109.08328616861344,-11.636758588117473,58.90364412011757
1597689.9,12336.55,12340.0,12263.04,12306.64,1117.012003,12304.08,12311.557499999999,12240.270447341685,12162.849168627441,12024.78339207922,11939.53844079602,88.71389912452469,105.00940875979569,-16.295509635271003,54.58085085150469
1597690.8,12306.64,12334.78,12291.0,12296.08,650.269576,12304.485,12307.125,12244.563489853863,12172.537584313715,12031.727536633676,11943.479135323383,80.0187184353781,100.01127069491217,-19.992552259534065,44.368964222982235
1597691.7,12296.08,12324.07,12262.78,12299.54,913.577443,12296.4825,12295.6175,12248.792452172796,12181.98636862744,12038.645934653478,11947.432755721395,72.5703721013142,94.52309097619258,-21.95271887487837,27.517914175102092
1597692.6,12299.55,12326.13,12294.04,12324.42,456.181107,12317.252499999999,12311.035,12254.609955851813,12192.024039215676,12045.96107326734,11951.612849751244,67.89248967888489,89.19697071673104,-21.30448103784616,35.59024455706618
1597693.5,12324.43,12341.0,12320.21,12328.53,454.234223,12329.567500000001,12328.5425,12260.29611309398,12201.819945098026,12053.259352475261,11955.810476616916,63.781641744742956,84.11390492233343,-20.332263177590477,42.34572545576258
1597694.4,12328.53,12359.98,12285.4,12292.08,769.849105,12307.384999999998,12316.4975,12262.741027471366,12209.798188235281,12059.737526732688,11959.621959203982,56.926343314918995,78.67639260085055,-21.750049285931553,45.16229027741118
1597695.3,12291.84,12329.7,12282.76,12319.98,497.657639,12313.105,12306.07,12267.144025358184,12218.508690196066,12066.679205940609,11963.689860199007,53.1322907751437,73.56757223570918,-20.435281460565477,37.386097839760524
1597696.2,12320.0,12336.25,12300.08,12317.99,445.812818,12318.0775,12318.58,12271.055254176785,12226.738980392143,12073.484029702986,11967.715713432837,49.39549985907979,68.7331577603833,-19.337657901303515,33.54041465353567
1597697.1,12317.96,12324.0,12290.91,12313.63,508.531385,12310.5425,12311.625,12274.330234624724,12234.454454901947,12080.105780198035,11971.675941293535,45.557096721318885,64.09794555257042,-18.540848831251537,36.21474310968851
1597698.0,12314.03,12332.16,12300.0,12331.83,347.494505,12323.955,12319.505,12278.753293499745,12242.527623529397,12086.989841584174,11975.795653233834,43.48248347411209,59.97485313687876,-16.49236966276667,33.308750671290376
1597698.9,12331.82,12345.22,12296.02,12299.67,429.064639,12310.145,12318.182499999999,12280.362270922842,12248.95986666665,12093.136283168333,11979.573071144281,38.79607727217808,55.73909796393862,-16.943020691760537,26.650667564403204
1597699.8,12299.67,12301.76,12277.88,12290.58,448.287079,12290.2,12292.4725,12281.148250082624,12254.697678431356,12099.007958415858,11983.238546766172,33.95714275759201,51.3827069226693,-17.42556416507729,27.802258800741107
1597700.7,12290.65,12318.89,12289.97,12315.6,382.928801,12310.015,12303.7775,12283.798384691652,12261.101599999984,12105.282463366353,11987.130310447763,31.774876197643607,47.46114077766416,-15.686264580020556,34.31326817975892
1597701.6,12315.55,12344.09,12313.61,12330.0,656.706586,12329.425,12325.8125,12287.352355099987,12267.721364705865,12111.74850693071,11991.141552238809,30.851734292298715,44.13925948059107,-13.287525188292356,42.04072834773198
1597702.5,12330.0,12349.0,12318.3,12348.14,419.326381,12340.895,12336.36,12292.028327784603,12274.688031372532,12118.481974257442,11995.309777611943,31.2239537762307,41.556198339718996,-10.332244563488295,51.698922914958786
1597703.4,12348.15,12381.37,12341.73,12377.96,662.514721,12369.755,12362.3025,12298.638456416556,12282.438360784296,12125.711493069322,11999.750767661695,33.538553613771,39.952669394529394,-6.414115780758394,51.7998533261905
1597704.3,12377.84,12381.96,12346.21,12371.51,499.097116,12367.7975,12369.380000000001,12304.243959769128,12289.540415686257,12132.71387722774,12004.101344776122,34.45525088120303,38.85318569186412,-4.397934810661091,54.848106001149056
1597705.2,12371.53,12406.86,12311.36,12323.92,1274.995258,12341.515,12353.4175,12305.75750132535,12294.397686274491,12138.67155643566,12007.952990049755,30.984455282967247,37.279439610084744,-6.294984327117497,43.226417378191385
1597706.1,12323.93,12337.15,12297.0,12329.69,862.039618,12323.3825,12321.942500000001,12307.598462761862,12299.124282352923,12144.647249504967,12011.840391542291,28.37235667713503,35.4980230234948,-7.125666346359772,35.5433857175399
1597707.0,12329.69,12329.7,12227.43,12248.48,1500.697238,12263.5225,12283.825,12303.050888703257,12300.298447058805,12148.921178217839,12014.900295522391,19.524218377100624,32.30326209421597,-12.779043717115343,32.65909008073413
1597707.9,12248.48,12292.61,12210.0,12281.13,1056.96766,12266.217499999999,12258.055,12301.364666495314,12302.45894901959,12153.770653465364,12018.271033830848,14.973976479614066,28.837404971295587,-13.863428491681521,30.750231913326324
1597708.8,12281.15,12338.0,12277.25,12330.78,818.871481,12319.2025,12306.795,12303.627384457213,12306.25306666665,12159.529241584176,12022.116572139306,15.199012298055095,26.109726436647488,-10.910714138592393,33.36803574473141
1597709.7,12330.79,12336.89,12300.0,12311.34,481.170768,12314.8925,12319.755,12304.22066257589,12308.945105882336,12164.816025742592,12025.750628855723,13.651345064090492,23.61805016213609,-9.966705098045598,38.350685398605826
1597710.6,12311.34,12333.33,12287.28,12322.62,415.928707,12316.462500000001,12313.642500000002,12305.635996223898,12311.763662745081,12170.24325940596,12029.478392039802,13.183043441309565,21.531048817970785,-8.34800537666122,34.5773382851928
1597711.5,12322.62,12344.96,12313.08,12337.11,408.702016,12333.065,12329.442500000001,12308.057073437445,12314.805615686257,12175.870794059425,12033.32917512438,13.82180378310295,19.989199810997217,-6.1673960278942666,38.78550001917111
1597712.4,12336.98,12364.28,12322.43,12364.27,450.465215,12353.8125,12346.989999999998,12312.381144711488,12318.559874509787,12181.951772277245,12037.426408955227,16.33135329552715,19.257630507903205,-2.9262772123760534,43.33520740428814
1597713.3,12364.28,12387.77,12326.18,12370.9,829.611533,12363.9375,12362.2825,12316.882595118297,12322.208705882334,12188.062000000018,12041.563452238808,18.640301166566132,19.13416463963579,-0.49386347306965916,45.800975675865054
1597714.2,12370.91,12386.71,12322.67,12339.67,554.194419,12347.18,12354.989999999998,12318.63547241689,12324.24851764704,12193.449704950513,12045.364447263684,17.745598773031816,18.856451466314997,-1.1108526932831815,39.835559465604845
1597715.1,12339.67,12347.58,12305.45,12327.33,776.880594,12326.9225,12330.0075,12319.304282230976,12325.459976470569,12198.49767722774,12049.018491044779,15.858004604046073,18.256762093861212,-2.3987574898151394,34.52754089579253
1597716.0,12327.33,12339.98,12293.05,12338.97,814.980573,12327.7425,12324.8325,12320.81702975167,12326.81720784312,12203.680695049523,12052.764727363186,15.126949290977791,17.630799533284527,-2.5038502423067364,27.85480203739837
1597716.9,12338.89,12351.08,12324.19,12339.5,508.127229,12338.567500000001,12338.415,12322.254181309234,12327.998156862726,12208.771930693089,12056.490843781097,14.424077472580393,16.9894551211437,-2.565377648563306,32.56737498808274
1597717.8,12339.49,12354.74,12327.56,12331.63,449.95675,12336.39,12338.355,12322.9753981316,12328.697929411745,12213.60247128715,12060.114099004977,13.081211204917054,16.20780633789837,-3.126595132981315,35.28190435218556
1597718.7,12331.63,12355.0,12330.68,12354.35,411.274834,12348.595000000001,12342.914999999999,12325.388829044554,12330.138643137236,12218.781392079229,12063.937904477614,13.692456024213243,15.704736275161343,-2.0122802509481,41.30777814172027
1597719.6,12354.36,12360.56,12332.22,12335.56,442.722207,12340.974999999999,12345.675,12326.171226810357,12330.660266666648,12223.48710099012,12067.547737810948,12.516394774098444,15.067067974948763,-2.5506732008503192,46.46113209323295
1597720.5,12335.43,12343.89,12288.0,12298.56,765.212026,12307.252499999999,12316.47,12324.047286286483,12329.593709803903,12227.357732673287,12070.764669154232,8.500775335698563,13.753809447098723,-5.25303411140016,48.10187290450486
1597721.4,12298.57,12311.25,12279.54,12294.16,706.737737,12294.7775,12295.88,12321.748264264446,12328.249929411746,12231.04251089111,12073.916116417913,4.906762666461873,11.984400090971352,-7.077637424509479,38.578253309501534
1597722.3,12294.15,12302.45,12269.73,12299.43,507.472122,12292.76,12291.44,12320.031474705644,12327.006988235275,12234.742487128735,12077.099868159206,2.455422111743246,10.078604495125731,-7.623182383382485,32.48060156466014
1597723.2,12299.43,12310.0,12261.04,12271.38,583.104772,12278.45,12285.4625,12316.289053574441,12324.571741176453,12237.800055445565,12079.984174129357,-1.7307327059043018,7.716737054919724,-9.447469760824026,31.8261085729292
1597724.1,12271.82,12288.45,12245.01,12285.56,711.016278,12276.145,12272.71,12313.92528022256,12322.754760784295,12241.053706930714,12082.989182089555,-3.859592090604565,5.401471225814866,-9.261063316419431,25.90199822784658
1597725.0,12285.55,12298.0,12269.21,12279.38,516.013896,12281.4925,12283.035,12311.26795097467,12320.80208627449,12244.099332673288,12085.911177611944,-5.976509362484649,3.1258751081549634,-9.102384470639612,26.445097978905114
1597725.9,12279.38,12290.5,12219.36,12246.15,958.764439,12250.54,12258.8475,12306.258877822773,12317.618172549,12246.403922772299,12088.482120895527,-10.217780622646387,0.4571439619946931,-10.67492458464108,16.505603402273515
1597726.8,12246.27,12269.75,12234.07,12236.2,694.829012,12244.055,12246.572500000002,12300.869733374868,12314.143552941157,12248.431990099032,12090.935299502491,-14.218004195452522,-2.47788566949475,-11.740118525957772,16.253005580750685
1597727.7,12236.42,12263.9,12222.1,12251.12,643.544652,12247.060000000001,12243.385,12297.04283080757,12311.347066666647,12250.67284158418,12093.519237313436,-15.999854525192859,-5.182279440634372,-10.817575084558488,16.5103130633398
1597728.6,12251.13,12274.98,12248.49,12271.61,547.582308,12266.6725,12261.5525,12295.086459206988,12309.44214117645,12253.234544554478,12096.289996517417,-15.579026669291125,-7.261628886365722,-8.317397782925402,23.51069634780826
1597729.5,12271.6,12274.35,12200.0,12224.22,870.379305,12230.697499999998,12242.5425,12289.635193114143,12305.755466666647,12254.766768316855,12098.570449751247,-18.852178330116658,-9.57973877511591,-9.272439555000748,16.763010037454144
1597730.4,12224.97,12237.95,12205.0,12213.05,707.199531,12217.2625,12220.2425,12283.744024413056,12301.727741176452,12255.995657425767,12100.72507064677,-22.092827883981954,-12.082356596889118,-10.010471287092836,16.29751148477652
1597731.3,12213.05,12238.33,12192.0,12217.38,739.390009,12216.2725,12215.189999999999,12278.639099458205,12298.000752941156,12257.234352475272,12102.907623880601,-24.03461510841771,-14.472808299194837,-9.561806809222874,11.330592338030772
1597732.2,12217.45,12253.98,12192.25,12248.59,757.365447,12235.8525,12228.067500000001,12276.327630269112,12295.61351372547,12259.013952475272,12105.383655223883,-22.79237301806461,-16.13672124296879,-6.655651775095819,18.752996697772158
1597733.1,12249.02,12264.9,12240.87,12255.77,653.669377,12254.3275,12252.64,12274.746274094565,12293.597498039195,12260.85045544557,12107.91370945274,-20.986600747637567,-17.106697143902544,-3.8799036037350234,25.789095378164
1597734.0,12255.76,12255.76,12240.27,12248.27,425.852071,12248.1425,12250.015000000001,12272.709637625752,12291.348831372528,12262.448194059432,12110.351106965178,-19.9309489602947,-17.671547507180975,-2.2594014531137248,26.573996922565534
1597734.9,12248.16,12267.28,12246.43,12246.7,447.207223,12251.7775,12252.142500000002,12270.708896269925,12289.107843137235,12263.932908910918,12112.755831343287,-19.00198019288473,-17.937634044321726,-1.0643461485630041,31.58517595115089
1597735.8,12246.71,12251.27,12219.98,12228.11,585.835709,12231.8675,12236.5175,12267.432058095315,12286.184847058803,12264.968039603988,12114.95878706468,-19.540571840150733,-18.258221603487527,-1.2823502366632056,31.583615393009296
1597736.7,12228.11,12260.94,12228.1,12260.77,524.134798,12252.645,12244.48,12266.919592087983,12284.595945098019,12266.568603960422,12117.46990746269,-17.134504648236543,-18.03347821243733,0.8989735642007872,38.02006954505819
1597737.6,12260.91,12271.28,12250.0,12261.41,602.102693,12261.025,12260.900000000001,12266.495777311984,12283.062549019587,12268.091861386167,12119.969449253735,-15.003090128666372,-17.42740059568314,2.424310467016767,38.5975269695214
1597738.5,12261.49,12277.01,12243.45,12275.65,568.878718,12267.939999999999,12264.4,12267.199948287986,12282.137003921547,12269.807843564384,12122.593149751247,-12.026248665997628,-16.347170209746036,4.320921543748408,46.81260696277603
1597739.4,12275.65,12282.27,12262.04,12267.13,524.412228,12269.6425,12271.772500000001,12267.194567650447,12280.918815686255,12271.267560396067,12125.11317064677,-10.236572321558924,-15.125050632108614,4.88847831054969,53.847884679688526
1597740.3,12267.14,12267.45,12244.63,12248.34,485.481866,12252.19,12256.89,12265.74421629272,12278.983333333314,12272.26877821785,12127.426863681594,-10.216665529516831,-14.143373611590258,3.926708082073427,54.85453841627269
1597741.2,12248.26,12249.71,12211.34,12241.0,612.315887,12235.7625,12237.577500000001,12263.840815039433,12276.816196078411,12273.037297029732,12129.64958308458,-10.67016686874922,-13.44873226302205,2.77856539427283,47.99535662877237
1597742.1,12241.0,12256.23,12231.75,12238.51,406.847345,12241.25,12241.8725,12261.89229080563,12274.611796078412,12273.684944554485,12131.830138805972,-11.102509321210164,-12.979487674659673,1.876978353449509,55.81733122015978
1597743.0,12238.39,12257.43,12232.69,12238.81,448.290936,12241.935000000001,12241.83,12260.116729974428,12272.478078431353,12274.263518811911,12133.995882587065,-11.290783216201817,-12.641746782968102,1.3509635667662856,63.423503449678286
1597743.9,12238.82,12243.24,12212.48,12217.75,657.200316,12222.805,12228.0725,12256.857750745627,12269.591435294098,12274.347605940624,12135.93305522388,-12.989621359385637,-12.71132169825161,-0.27829966113402804,64.09502500850725
1597744.8,12217.98,12233.07,12202.17,12211.99,682.895316,12214.805,12216.302499999998,12253.406385303655,12266.543160784293,12274.248528712902,12137.795060696517,-14.632077211061187,-13.095472800813525,-1.5366044102476621,54.80640932480767
1597745.7,12211.99,12241.92,12202.0,12209.52,876.313504,12215.74,12216.3575,12250.030509511067,12263.459662745076,12274.036556435674,12139.614082587064,-15.949191314668496,-13.666216503584518,-2.282974811083978,56.074996824896296
1597746.6,12209.65,12287.97,12180.0,12282.32,1320.455168,12258.1525,12239.985,12252.514316471754,12263.314266666644,12275.199095049536,12142.140192039802,-10.991953745533465,-13.131363951974308,2.139410206440843,65.44626731987381
1597747.5,12282.31,12296.69,12270.0,12275.55,605.106001,12279.4475,12281.1375,12254.286292127772,12262.940776470565,12276.144996039635,12144.577851741295,-7.52287070708735,-12.009665302996916,4.486794595909567,66.06495816564866
1597748.4,12275.66,12278.75,12255.54,12264.77,451.126612,12265.9575,12268.68,12255.092731194867,12262.20147450978,12276.794413861418,12146.886764179106,-5.579140455232846,-10.723560333444102,5.144419878211256,67.069908000476
1597749.3,12264.86,12266.35,12224.0,12246.17,541.753948,12245.6725,12250.345,12254.4063672568,12260.821537254878,12276.998116831715,12148.990764676619,-5.476455608848482,-9.674139388524978,4.197683779676495,60.967533479835836
1597750.2,12246.16,12246.63,12203.1,12203.56,679.902194,12214.2125,12224.8625,12250.495108237046,12257.868925490171,12276.28731287132,12150.652256218907,-8.732683086936959,-9.485848128207374,0.7531650412704156,53.64304540308791
1597751.1,12203.56,12230.53,12157.24,12170.43,1182.895605,12182.157500000001,12190.439999999999,12244.336253757274,12253.71149803919,12274.85418217825,12151.96741791045,-13.827189708379592,-10.354116444241818,-3.473073264137774,44.18233224060146
